region_id,month,gini_index,unemployment_rate,inflation_rate,media_sentiment_index,rainfall_deviation,policy_instability_index,prior_unrest_count,population_density,food_price_index,fuel_subsidy_cut,gov_approval,neighbor_unrest_prev,unrest_event
R4,2027-09-01,0.307,7.07,2.5,0.648,0.44,3,0.53,418.1,89.9,0,0.0,1,0
R5,2027-09-01,0.318,8.63,-0.33,0.533,-0.21,0,0.78,360.3,94.8,0,0.14,1,0
R6,2027-09-01,0.482,11.83,0.74,0.231,0.1,0,0.71,337.6,83.1,0,0.16,1,0
R7,2027-09-01,0.408,12.25,-0.2,0.568,-0.84,0,0.73,82.1,89.9,1,0.0,0,0
R8,2027-09-01,0.426,1.74,1.13,0.175,0.28,1,0.02,78.0,87.1,0,0.45,0,0
R9,2027-09-01,0.361,11.38,1.42,-0.214,0.66,1,0.36,290.2,92.2,0,0.0,0,1
R10,2027-09-01,0.304,12.28,1.51,0.648,0.36,0,0.36,324.0,84.5,0,0.0,0,0
R11,2027-09-01,0.438,8.08,-0.98,-0.444,-0.11,2,1.06,141.8,85.5,0,0.06,0,0
R12,2027-09-01,0.516,2.1,0.74,0.287,-0.79,0,0.03,479.1,90.4,0,0.29,1,0
R13,2027-09-01,0.42,4.95,1.11,0.356,-0.26,1,0.49,404.7,80.7,0,0.19,0,0
R14,2027-09-01,0.317,2.98,0.19,0.435,-0.17,2,0.01,146.4,89.1,0,0.42,1,0
R15,2027-09-01,0.39,5.2,-0.07,0.557,-0.92,0,0.01,333.9,85.7,0,0.44,0,0
R16,2027-09-01,0.518,9.83,0.85,0.424,1.38,0,0.27,106.6,96.6,0,0.05,0,0
R17,2027-09-01,0.317,1.53,0.76,0.545,-1.8,0,0.24,245.1,93.6,0,0.78,0,0
R18,2027-09-01,0.401,11.65,-0.45,0.176,0.42,0,1.05,62.9,91.0,0,0.08,0,0
R19,2027-09-01,0.425,8.21,0.57,0.464,0.73,0,0.58,118.0,91.2,0,0.04,1,0
R20,2027-09-01,0.436,5.94,0.92,0.838,2.21,0,0.0,348.5,87.9,0,0.14,0,0
R21,2027-09-01,0.435,1.91,-1.12,0.182,2.02,0,0.01,263.8,97.0,0,0.52,1,1
R22,2027-09-01,0.258,8.54,-0.27,0.102,-0.46,0,1.36,417.6,91.5,0,0.35,1,0
R23,2027-09-01,0.366,7.93,0.72,-0.045,0.25,0,1.5,294.5,95.3,0,0.18,1,0
R24,2027-09-01,0.455,12.47,1.6,-0.104,-0.77,0,0.72,68.4,83.7,0,0.0,0,0
R25,2027-09-01,0.246,6.94,0.36,0.14,0.05,0,0.01,487.5,86.6,0,0.67,0,0
R26,2027-09-01,0.285,2.44,1.1,0.466,-1.74,0,0.01,191.0,85.7,0,0.78,0,0
R27,2027-09-01,0.272,6.81,2.76,0.798,-0.03,0,0.37,199.6,91.1,0,0.32,0,0
R28,2027-09-01,0.402,12.24,0.39,0.556,0.6,1,1.61,478.7,90.8,0,0.0,1,0
R29,2027-09-01,0.331,5.87,1.17,-0.359,1.46,0,0.0,332.7,91.7,0,0.4,2,0
R30,2027-09-01,0.437,7.91,0.85,0.454,-1.24,2,1.51,103.8,97.4,0,0.0,1,0
R31,2027-09-01,0.206,9.33,-0.28,0.559,-0.24,1,1.44,460.9,82.8,0,0.17,0,0
R32,2027-09-01,0.185,8.63,2.58,0.053,-1.13,0,0.36,122.9,83.6,1,0.0,0,0
R33,2027-09-01,0.388,10.87,-0.08,-0.275,-0.94,3,1.77,295.4,98.1,0,0.0,0,0
R34,2027-09-01,0.516,1.45,1.54,0.165,0.42,0,0.34,271.1,93.6,0,0.34,2,0
R35,2027-09-01,0.289,4.74,-0.16,0.441,-0.64,1,0.4,233.7,88.2,0,0.47,1,0
R36,2027-09-01,0.451,7.55,-1.4,0.017,1.37,1,0.0,157.4,95.2,0,0.0,0,1
R37,2027-09-01,0.503,2.82,1.16,1.0,-0.23,2,0.94,264.5,80.8,0,0.12,1,0
R38,2027-09-01,0.497,6.67,1.59,0.541,0.06,0,0.23,343.8,88.0,1,0.0,0,0
R39,2027-09-01,0.338,13.5,-0.02,0.776,1.17,0,1.95,226.6,76.9,0,0.0,1,0
R40,2027-09-01,0.216,10.34,1.1,0.725,1.46,0,0.01,412.3,95.0,0,0.15,0,0
R41,2027-09-01,0.5,8.91,2.64,0.412,-0.32,0,1.19,461.7,94.1,0,0.05,2,0
R42,2027-09-01,0.319,5.69,1.57,1.0,-1.37,0,1.05,449.1,93.3,0,0.22,1,0
R43,2027-09-01,0.465,8.98,2.1,-0.207,-1.5,2,0.08,62.6,90.7,0,0.0,0,0
R44,2027-09-01,0.446,9.0,1.66,-0.25,0.02,0,1.34,228.4,90.4,0,0.22,0,0
R45,2027-09-01,0.47,5.59,0.01,0.443,2.39,0,0.05,283.2,99.8,1,0.0,0,0
R46,2027-09-01,0.453,14.6,2.45,0.484,-0.27,1,1.61,274.7,94.4,0,0.0,1,0
R47,2027-09-01,0.387,6.11,-0.34,0.654,1.13,0,0.93,233.1,93.2,0,0.23,0,0
R48,2027-09-01,0.218,3.46,0.57,0.05,0.14,2,0.02,377.9,94.0,0,0.23,1,0
R49,2027-09-01,0.23,7.84,-0.12,-0.053,-1.11,0,1.0,209.1,83.7,0,0.31,2,0
R50,2027-09-01,0.356,10.07,0.48,-0.003,-0.56,2,0.57,475.2,96.5,0,0.08,2,1
R1,2027-10-01,0.429,4.86,-0.73,0.564,-1.0,0,1.68,84.6,93.9,0,0.31,2,0
R2,2027-10-01,0.459,1.77,-0.21,0.27,-0.26,0,0.01,292.3,94.0,0,0.38,1,0
R3,2027-10-01,0.474,7.8,3.14,-0.293,0.89,1,0.06,192.5,95.5,0,0.0,1,0
R4,2027-10-01,0.249,7.47,2.86,0.214,-0.02,3,0.37,447.7,88.2,1,0.0,1,1
R5,2027-10-01,0.317,9.35,0.59,0.392,0.4,0,0.55,458.9,95.0,0,0.27,0,0
R6,2027-10-01,0.498,12.88,1.25,0.58,-1.36,0,0.5,462.0,87.2,1,0.0,0,0
R7,2027-10-01,0.364,13.38,0.24,0.355,-0.25,2,0.51,481.8,97.0,1,0.0,0,0
R8,2027-10-01,0.441,3.75,-0.26,0.388,1.24,2,0.01,92.6,93.3,1,0.0,0,0
R9,2027-10-01,0.356,12.88,-0.62,0.072,-0.87,0,1.25,80.6,87.9,0,0.01,2,0
R10,2027-10-01,0.352,11.21,1.28,-0.67,0.98,0,0.25,274.5,96.1,0,0.02,1,1
R11,2027-10-01,0.449,7.43,0.53,0.629,1.56,1,0.75,184.0,87.3,0,0.13,2,0
R12,2027-10-01,0.491,3.17,0.41,-0.769,-0.18,0,0.02,255.2,83.1,0,0.29,0,0
R13,2027-10-01,0.427,5.41,1.0,0.071,-0.77,0,0.34,357.6,97.8,0,0.42,0,0
R14,2027-10-01,0.338,5.97,0.54,0.699,0.24,0,0.01,135.5,91.4,0,0.4,2,0
R15,2027-10-01,0.399,6.3,0.66,0.36,-0.71,0,0.01,139.4,94.9,0,0.31,1,0
R16,2027-10-01,0.499,10.53,-0.18,0.627,1.49,0,0.19,195.1,87.4,0,0.0,0,0
R17,2027-10-01,0.353,5.03,1.06,0.718,-1.42,1,0.17,462.0,86.7,0,0.14,0,0
R18,2027-10-01,0.355,10.57,1.38,-0.042,0.43,0,0.74,411.3,93.1,0,0.0,1,0
R19,2027-10-01,0.466,9.04,0.78,0.381,-1.7,0,0.41,435.8,81.3,0,0.11,0,0
R20,2027-10-01,0.499,8.97,2.39,0.227,0.43,1,0.0,184.5,91.4,0,0.0,1,0
R21,2027-10-01,0.423,1.88,2.82,-0.125,-0.84,2,1.0,95.9,86.5,1,0.0,2,1
R22,2027-10-01,0.27,10.75,0.05,0.196,-1.14,0,0.95,50.0,92.4,0,0.29,0,0
R23,2027-10-01,0.372,5.84,2.35,-0.671,-1.41,0,1.05,452.6,87.4,0,0.32,1,0
R24,2027-10-01,0.46,13.01,1.61,0.195,-0.2,2,0.51,464.1,87.5,0,0.0,0,0
R25,2027-10-01,0.265,8.38,1.84,-0.319,0.94,0,0.01,257.7,87.7,0,0.31,0,0
R26,2027-10-01,0.267,3.7,0.2,-0.292,-0.94,0,0.01,132.7,93.1,0,0.71,0,0
R27,2027-10-01,0.262,5.57,0.12,0.703,-0.27,0,0.26,231.9,96.2,0,0.61,1,0
R28,2027-10-01,0.401,12.79,-0.87,0.471,-0.2,0,1.12,389.8,90.9,0,0.0,1,0
R29,2027-10-01,0.36,3.5,1.42,-0.12,0.25,0,0.0,98.5,93.3,0,0.46,2,0
R30,2027-10-01,0.421,8.77,1.62,0.644,-0.88,0,1.06,456.6,94.7,0,0.22,1,0
R31,2027-10-01,0.221,12.6,1.11,0.623,-0.7,0,1.01,362.5,95.7,0,0.23,1,0
R32,2027-10-01,0.198,9.09,-0.5,0.928,-2.33,1,0.25,197.3,82.3,0,0.24,0,0
R33,2027-10-01,0.385,11.01,0.66,-0.334,-0.95,0,1.24,136.6,92.4,1,0.0,0,0
R34,2027-10-01,0.495,2.88,2.09,0.448,-0.58,0,0.24,233.7,85.1,0,0.26,0,0
R35,2027-10-01,0.302,4.68,0.49,-0.862,0.59,0,0.28,262.7,91.3,0,0.43,0,0
R36,2027-10-01,0.4,6.98,1.22,-0.237,1.22,0,1.0,268.4,96.8,0,0.22,1,0
R37,2027-10-01,0.482,4.02,-0.64,-0.158,0.32,0,0.66,381.4,83.6,0,0.19,0,0
R38,2027-10-01,0.501,7.43,-0.25,-0.205,1.44,0,0.16,411.2,91.8,0,0.26,0,0
R39,2027-10-01,0.306,12.36,1.77,0.482,-0.07,0,1.37,179.0,97.6,0,0.0,0,0
R40,2027-10-01,0.264,11.23,0.44,0.254,0.69,2,0.01,305.4,90.9,0,0.0,1,0
R41,2027-10-01,0.467,8.37,-0.02,0.485,-0.09,0,0.83,145.0,94.9,1,0.0,0,1
R42,2027-10-01,0.304,5.85,-0.3,0.87,-1.03,0,0.73,456.8,85.7,0,0.4,1,0
R43,2027-10-01,0.421,9.64,-0.08,-0.092,-1.44,0,0.05,498.0,91.9,0,0.03,1,0
R44,2027-10-01,0.468,6.75,0.67,0.408,-0.04,2,0.94,352.0,97.9,0,0.01,0,0
R45,2027-10-01,0.436,6.06,0.15,0.16,-1.08,1,0.04,268.1,90.6,0,0.13,0,0
R46,2027-10-01,0.475,11.8,1.06,0.407,-0.75,3,1.13,275.1,91.3,0,0.0,1,0
R47,2027-10-01,0.388,5.67,0.79,0.004,-0.94,0,0.65,357.6,95.0,0,0.33,0,0
R48,2027-10-01,0.223,6.54,0.58,-0.212,0.64,0,0.01,395.4,97.3,0,0.44,0,0
R49,2027-10-01,0.207,7.41,-0.3,0.702,-1.0,1,0.7,448.8,83.8,0,0.38,1,0
R50,2027-10-01,0.405,12.83,0.67,-0.098,-1.65,0,1.4,387.2,89.5,0,0.0,1,0
R1,2027-11-01,0.484,6.23,1.83,-0.021,-1.37,0,1.18,329.1,94.1,0,0.18,1,1
R2,2027-11-01,0.439,3.37,1.25,0.182,0.53,1,0.01,401.6,96.3,0,0.27,1,0
R3,2027-11-01,0.549,8.84,0.25,-0.0,0.55,0,0.04,56.0,97.8,0,0.0,1,0
R4,2027-11-01,0.3,7.39,2.27,0.331,-0.51,1,1.26,318.4,107.8,0,0.17,1,0
R5,2027-11-01,0.36,8.59,1.21,0.021,-0.64,1,0.38,269.4,94.6,0,0.06,0,0
R6,2027-11-01,0.516,12.17,0.3,0.043,1.98,0,0.35,339.4,93.1,0,0.03,1,0
R7,2027-11-01,0.373,14.32,1.0,-0.086,1.3,0,0.36,408.9,91.9,0,0.0,0,0
R8,2027-11-01,0.426,3.05,2.86,0.048,-0.2,0,0.01,123.8,91.8,0,0.3,0,0
R9,2027-11-01,0.41,13.42,2.9,0.245,-0.8,0,0.88,384.1,86.8,0,0.0,1,1
R10,2027-11-01,0.342,11.91,0.09,0.77,-0.59,0,1.17,210.1,97.5,0,0.03,2,0
R11,2027-11-01,0.419,7.5,0.19,-0.239,-0.91,0,0.52,228.7,95.1,0,0.23,0,0
R12,2027-11-01,0.51,3.04,1.03,0.508,-0.7,1,0.02,443.4,95.0,0,0.15,1,0
R13,2027-11-01,0.485,8.01,2.35,0.222,1.05,0,0.24,423.1,103.9,0,0.17,1,0
R14,2027-11-01,0.331,5.0,1.05,-0.025,0.52,1,0.01,71.1,97.0,0,0.39,0,0
R15,2027-11-01,0.398,6.79,2.62,-0.222,0.99,1,0.0,82.3,95.7,0,0.18,1,0
R16,2027-11-01,0.507,12.16,2.22,0.946,-1.65,2,0.13,211.9,96.2,0,0.0,0,0
R17,2027-11-01,0.369,4.01,1.38,0.378,0.12,0,0.12,221.8,89.5,0,0.54,0,0
R18,2027-11-01,0.407,10.52,-0.95,-0.191,0.79,0,0.52,250.0,87.9,0,0.0,0,0
R19,2027-11-01,0.483,7.82,2.28,0.532,0.92,0,0.29,180.8,91.8,0,0.0,0,0
R20,2027-11-01,0.475,6.59,1.61,0.647,0.23,1,0.0,346.3,92.8,0,0.1,0,0
R21,2027-11-01,0.445,3.35,0.89,0.734,0.7,3,1.7,329.0,100.6,0,0.0,2,0
R22,2027-11-01,0.286,10.09,1.95,0.212,1.52,0,0.67,243.8,87.5,0,0.21,0,0
R23,2027-11-01,0.378,9.96,0.48,0.798,1.36,2,0.73,331.4,104.0,0,0.0,1,0
R24,2027-11-01,0.467,16.07,2.11,0.555,0.84,0,0.35,382.5,101.3,0,0.0,0,0
R25,2027-11-01,0.302,7.4,1.35,0.285,0.66,0,0.01,65.4,97.1,0,0.45,1,0
R26,2027-11-01,0.287,4.98,1.94,0.284,1.7,1,0.0,197.8,102.2,0,0.33,1,0
R27,2027-11-01,0.308,7.17,0.94,0.134,-1.34,0,0.18,99.0,103.8,0,0.31,0,0
R28,2027-11-01,0.417,13.71,0.99,-0.432,0.56,1,0.79,86.3,91.3,0,0.0,0,0
R29,2027-11-01,0.365,5.38,2.53,0.364,0.68,2,0.0,380.4,87.9,0,0.09,0,0
R30,2027-11-01,0.429,9.91,3.55,-0.069,0.84,1,0.74,239.7,90.6,0,0.0,0,0
R31,2027-11-01,0.273,10.96,1.27,-0.152,0.52,1,0.71,445.8,97.1,0,0.07,0,0
R32,2027-11-01,0.232,9.98,2.78,-0.534,-0.18,0,0.18,383.2,98.2,0,0.26,1,0
R33,2027-11-01,0.395,10.9,0.71,0.737,1.51,0,0.87,163.4,89.8,0,0.0,1,0
R34,2027-11-01,0.514,2.52,1.76,0.332,-0.96,1,0.17,91.3,94.0,0,0.43,0,0
R35,2027-11-01,0.292,5.2,4.3,-0.619,1.34,0,0.2,276.7,90.8,1,0.0,0,0
R36,2027-11-01,0.481,7.46,2.02,-0.63,2.16,3,0.7,150.5,98.2,0,0.0,0,0
R37,2027-11-01,0.537,4.2,0.78,-0.153,0.62,0,0.46,274.9,94.2,0,0.28,1,0
R38,2027-11-01,0.482,7.61,3.32,0.05,0.34,0,0.11,212.3,92.2,0,0.0,1,0
R39,2027-11-01,0.303,13.21,2.78,0.509,0.83,3,0.96,52.3,95.8,0,0.0,0,0
R40,2027-11-01,0.264,7.83,1.56,-0.296,1.52,2,0.0,139.9,92.3,0,0.19,0,0
R41,2027-11-01,0.467,11.42,1.29,0.394,-0.54,2,1.58,378.7,86.2,0,0.0,1,1
R42,2027-11-01,0.305,7.85,0.5,0.352,-2.64,0,0.51,470.1,96.0,0,0.15,0,0
R43,2027-11-01,0.475,11.61,-0.53,0.268,-0.05,2,0.04,66.8,87.3,0,0.0,0,0
R44,2027-11-01,0.458,8.63,2.44,-0.231,-0.24,2,0.66,271.6,98.1,0,0.0,2,1
R45,2027-11-01,0.482,6.96,1.38,0.114,-0.98,1,0.02,405.3,102.1,0,0.18,0,0
R46,2027-11-01,0.545,14.12,1.02,0.685,-1.78,1,0.79,332.1,92.4,0,0.0,1,0
R47,2027-11-01,0.442,5.52,0.29,-0.109,-0.05,0,0.46,441.8,93.7,0,0.21,1,0
R48,2027-11-01,0.213,4.93,0.53,-0.404,-0.63,0,0.01,199.9,101.0,0,0.55,0,0
R49,2027-11-01,0.265,6.79,0.46,0.611,-1.35,0,0.49,207.9,97.7,0,0.4,1,0
R50,2027-11-01,0.387,10.64,1.6,0.275,-0.05,3,0.98,227.1,98.5,0,0.0,0,1
R1,2027-12-01,0.471,6.31,0.44,0.65,-1.04,2,1.83,398.4,101.2,0,0.0,1,1
R2,2027-12-01,0.497,5.75,0.73,-0.364,1.1,3,0.0,232.2,101.8,0,0.0,0,1
R3,2027-12-01,0.521,9.43,3.06,0.213,-0.96,2,0.03,68.2,95.9,0,0.0,2,0
R4,2027-12-01,0.31,9.42,1.63,0.364,-0.62,0,0.88,488.1,103.6,0,0.2,1,0
R5,2027-12-01,0.405,10.92,1.51,0.63,0.74,2,0.27,144.8,103.9,0,0.0,0,0
R6,2027-12-01,0.554,15.44,2.43,-0.242,-0.31,0,0.24,144.6,97.2,0,0.0,1,1
R7,2027-12-01,0.391,14.85,1.81,0.214,-0.27,3,0.25,193.8,94.4,0,0.0,0,0
R8,2027-12-01,0.463,5.28,1.57,-0.283,1.09,0,0.01,494.4,107.3,0,0.42,0,0
R9,2027-12-01,0.485,12.18,0.33,-0.086,0.19,0,1.61,375.1,103.7,0,0.0,1,1
R10,2027-12-01,0.367,11.37,2.99,-0.16,-1.9,1,0.82,484.3,101.8,0,0.0,1,0
R11,2027-12-01,0.469,9.5,2.55,0.007,-0.01,1,0.37,266.3,100.3,1,0.0,1,1
R12,2027-12-01,0.556,5.72,2.19,-0.496,-0.51,0,0.01,246.4,98.5,0,0.1,0,0
R13,2027-12-01,0.486,7.58,1.92,0.35,0.56,3,0.17,218.6,102.1,0,0.0,1,1
R14,2027-12-01,0.369,6.29,1.38,0.381,0.76,0,0.0,324.2,93.6,0,0.37,2,0
R15,2027-12-01,0.464,8.89,2.23,-0.554,-0.68,1,0.0,430.6,97.5,0,0.0,0,0
R16,2027-12-01,0.521,10.94,2.09,0.071,-1.23,2,0.09,243.2,106.0,0,0.0,0,0
R17,2027-12-01,0.401,4.68,1.56,0.218,-0.86,0,0.08,172.1,95.0,0,0.44,0,0
R18,2027-12-01,0.417,12.26,3.37,0.707,1.58,1,0.36,410.2,104.2,0,0.0,1,0
R19,2027-12-01,0.481,10.02,0.83,-0.436,-1.42,0,0.2,98.1,92.6,0,0.02,0,0
R20,2027-12-01,0.568,8.87,2.76,-0.324,0.73,0,0.0,169.3,92.2,0,0.0,0,0
R21,2027-12-01,0.478,4.42,1.82,0.445,-0.14,0,1.19,137.0,99.5,1,0.0,2,0
R22,2027-12-01,0.288,11.58,1.78,-0.314,-0.81,3,0.47,352.0,92.5,0,0.0,0,0
R23,2027-12-01,0.427,9.82,1.59,0.14,-1.58,0,0.51,66.3,86.9,0,0.2,2,0
R24,2027-12-01,0.522,16.33,0.23,-0.336,0.05,0,0.25,488.3,103.7,0,0.0,0,1
R25,2027-12-01,0.327,9.08,3.51,-0.414,0.41,0,0.0,455.4,103.8,0,0.1,0,0
R26,2027-12-01,0.353,4.92,0.78,-0.074,-0.24,0,0.0,404.1,110.1,0,0.33,0,0
R27,2027-12-01,0.337,7.51,2.22,0.686,-0.78,0,0.13,407.9,97.5,0,0.24,1,0
R28,2027-12-01,0.397,15.06,2.34,-0.4,-1.06,2,0.55,410.4,98.6,0,0.0,1,0
R29,2027-12-01,0.357,5.33,3.02,0.124,0.11,1,0.0,431.7,97.5,0,0.1,1,0
R30,2027-12-01,0.458,11.19,2.23,-0.057,0.45,2,0.52,111.1,102.5,0,0.0,1,1
R31,2027-12-01,0.272,14.23,2.65,0.005,-1.26,0,0.49,275.9,98.3,0,0.0,0,0
R32,2027-12-01,0.273,9.61,1.7,-0.013,1.51,1,0.12,475.3,99.3,0,0.19,1,1
R33,2027-12-01,0.418,11.81,0.74,-0.259,-0.87,0,0.61,255.2,103.2,0,0.17,0,0
R34,2027-12-01,0.544,4.94,1.58,-0.113,-1.22,0,0.12,138.1,106.5,0,0.11,0,0
R35,2027-12-01,0.324,6.93,2.03,0.198,-0.12,1,0.14,347.4,97.5,0,0.07,0,0
R36,2027-12-01,0.484,7.58,2.95,0.072,0.44,0,0.49,275.5,104.0,0,0.01,1,0
R37,2027-12-01,0.57,3.71,5.33,-0.592,0.73,0,0.32,300.8,108.4,0,0.16,0,1
R38,2027-12-01,0.508,11.74,0.96,-0.534,0.27,0,0.08,383.5,103.0,0,0.0,1,0
R39,2027-12-01,0.35,14.99,1.88,-0.667,0.24,1,0.67,361.5,91.7,0,0.0,0,1
R40,2027-12-01,0.256,10.55,3.01,0.339,-0.03,0,0.0,260.0,92.9,0,0.33,1,0
R41,2027-12-01,0.517,11.48,2.65,-0.306,-0.68,0,2.11,198.0,90.8,0,0.0,1,1
R42,2027-12-01,0.348,6.36,1.81,0.382,0.01,0,0.36,409.9,94.9,0,0.37,0,0
R43,2027-12-01,0.55,12.54,1.72,0.235,-0.21,0,0.03,498.5,92.3,0,0.0,1,0
R44,2027-12-01,0.549,8.57,2.42,0.195,0.83,0,1.46,356.0,105.9,0,0.19,1,0
R45,2027-12-01,0.496,7.84,2.01,-0.006,1.58,0,0.02,205.2,102.4,0,0.03,0,1
R46,2027-12-01,0.507,14.33,2.31,-0.172,-1.22,0,0.55,326.6,107.2,0,0.01,2,0
R47,2027-12-01,0.424,6.84,2.65,0.632,-0.43,0,0.32,395.6,101.7,0,0.28,1,0
R48,2027-12-01,0.238,6.71,3.6,-0.364,-0.33,1,0.01,370.2,104.3,0,0.44,0,0
R49,2027-12-01,0.312,10.42,3.54,0.299,1.18,0,0.34,391.9,101.2,0,0.27,0,0
R50,2027-12-01,0.392,12.3,2.63,-0.25,1.72,0,1.69,190.8,93.8,0,0.1,0,0
R1,2028-01-01,0.515,6.73,4.26,0.021,0.92,2,2.28,209.5,110.7,0,0.0,2,0
R2,2028-01-01,0.522,6.88,4.86,0.09,1.11,0,1.0,496.2,103.7,0,0.29,0,0
R3,2028-01-01,0.604,9.49,4.82,0.937,-0.2,0,0.02,423.9,103.0,0,0.0,2,0
R4,2028-01-01,0.336,8.96,4.38,-0.233,-0.36,0,0.62,147.2,103.3,0,0.3,1,1
R5,2028-01-01,0.448,11.5,3.75,-0.163,-0.07,0,0.19,154.6,98.9,0,0.03,1,0
R6,2028-01-01,0.565,13.97,3.2,0.15,1.65,0,1.17,488.7,105.3,0,0.0,2,1
R7,2028-01-01,0.421,14.47,1.81,-0.172,1.04,1,0.18,199.9,103.0,0,0.0,0,0
R8,2028-01-01,0.466,4.34,2.27,0.042,0.63,0,0.0,328.3,97.4,1,0.0,1,0
R9,2028-01-01,0.458,15.11,4.54,1.0,1.3,0,2.13,388.6,104.4,0,0.0,1,0
R10,2028-01-01,0.357,11.43,1.15,0.477,0.32,0,0.58,293.3,108.9,0,0.11,1,0
R11,2028-01-01,0.49,11.73,4.95,-0.468,0.11,1,1.26,330.2,96.7,0,0.0,1,1
R12,2028-01-01,0.569,8.5,3.76,0.07,-1.22,0,0.01,372.2,98.6,0,0.16,2,1
R13,2028-01-01,0.519,7.93,3.45,0.148,2.33,0,1.12,253.5,103.3,0,0.0,1,1
R14,2028-01-01,0.361,5.5,3.25,-0.275,1.1,0,0.0,193.1,103.7,0,0.44,4,0
R15,2028-01-01,0.471,9.34,2.77,0.116,0.61,1,0.0,117.3,109.6,0,0.0,0,0
R16,2028-01-01,0.597,14.56,3.91,-0.259,0.67,0,0.07,195.7,109.0,0,0.0,2,0
R17,2028-01-01,0.442,5.97,5.05,0.331,1.23,0,0.06,66.4,97.8,0,0.15,1,0
R18,2028-01-01,0.51,14.85,2.14,0.158,1.2,0,0.25,194.8,109.9,0,0.0,1,1
R19,2028-01-01,0.49,12.18,2.48,0.025,2.13,1,0.14,332.8,100.9,0,0.0,0,0
R20,2028-01-01,0.58,10.31,2.57,0.232,-1.12,3,0.0,366.1,106.2,0,0.0,1,0
R21,2028-01-01,0.49,5.25,3.12,0.318,0.65,0,0.83,214.1,111.8,0,0.4,3,1
R22,2028-01-01,0.29,12.24,5.18,-0.307,-0.66,2,0.33,468.6,101.9,0,0.0,1,0
R23,2028-01-01,0.442,11.05,1.6,0.201,0.16,0,0.36,481.0,112.1,0,0.08,1,0
R24,2028-01-01,0.506,14.92,4.25,-0.49,-0.87,1,1.17,353.6,104.7,0,0.0,1,0
R25,2028-01-01,0.347,10.07,4.63,0.536,1.28,0,0.0,476.9,102.2,0,0.1,0,0
R26,2028-01-01,0.37,6.95,3.37,0.442,-1.07,0,0.0,354.4,113.2,0,0.08,0,0
R27,2028-01-01,0.344,8.54,2.65,-0.066,-0.7,0,0.09,172.3,101.9,0,0.26,2,0
R28,2028-01-01,0.47,17.03,2.22,-0.468,2.23,0,0.39,356.3,103.2,0,0.0,3,0
R29,2028-01-01,0.445,7.81,4.81,-0.223,-1.05,0,0.0,330.3,93.3,0,0.24,1,0
R30,2028-01-01,0.509,11.65,4.48,0.309,-0.78,0,1.36,94.3,103.9,0,0.0,0,0
R31,2028-01-01,0.337,12.41,2.84,0.268,1.13,0,0.35,107.4,102.7,0,0.09,0,0
R32,2028-01-01,0.294,12.36,1.65,0.291,0.45,1,1.09,328.4,109.2,0,0.03,1,0
R33,2028-01-01,0.489,13.68,3.42,-0.53,-0.69,1,0.43,68.2,108.4,0,0.0,1,1
R34,2028-01-01,0.535,4.32,2.9,-0.277,-0.03,2,0.08,186.5,99.0,0,0.27,4,1
R35,2028-01-01,0.333,8.7,3.72,-0.386,-0.21,0,0.1,186.5,105.4,0,0.27,1,0
R36,2028-01-01,0.517,10.74,2.74,-0.206,-0.78,0,0.34,428.3,108.1,0,0.0,1,0
R37,2028-01-01,0.566,4.47,3.48,-0.505,-0.38,1,1.23,309.1,105.4,0,0.0,0,0
R38,2028-01-01,0.522,9.55,2.68,-0.353,-0.7,2,0.05,298.2,103.3,0,0.0,1,0
R39,2028-01-01,0.345,16.0,3.97,0.526,-0.34,2,1.47,153.5,105.9,0,0.0,0,1
R40,2028-01-01,0.25,12.77,3.67,0.084,1.44,2,0.0,96.9,105.5,0,0.0,3,0
R41,2028-01-01,0.577,12.92,3.44,-0.307,2.15,0,2.48,263.5,114.1,0,0.0,3,1
R42,2028-01-01,0.391,8.9,5.02,0.577,-1.16,2,0.25,474.6,101.0,0,0.0,2,1
R43,2028-01-01,0.524,12.15,1.75,-0.68,0.02,2,0.02,97.4,108.5,1,0.0,4,0
R44,2028-01-01,0.548,11.04,4.13,-0.32,1.47,2,1.02,304.6,109.4,0,0.0,1,0
R45,2028-01-01,0.549,10.17,2.59,0.581,0.85,0,1.01,110.8,118.3,0,0.0,0,0
R46,2028-01-01,0.588,16.09,3.04,0.398,-0.05,2,0.39,116.9,110.1,0,0.0,3,0
R47,2028-01-01,0.49,6.94,2.81,-0.534,-0.49,1,0.22,122.6,112.3,0,0.12,1,0
R48,2028-01-01,0.275,7.49,2.34,0.187,0.0,0,0.0,128.7,102.5,0,0.42,2,0
R49,2028-01-01,0.303,11.42,2.06,-0.055,0.05,0,0.24,180.7,108.9,0,0.19,2,1
R50,2028-01-01,0.401,11.15,3.26,-0.149,0.53,1,1.18,287.1,98.5,0,0.0,1,0
R1,2028-02-01,0.542,9.44,3.2,0.136,0.63,0,1.59,85.2,106.3,0,0.09,2,0
R2,2028-02-01,0.58,6.89,4.95,0.577,-0.67,0,0.7,147.8,110.7,0,0.17,2,0
R3,2028-02-01,0.606,9.8,2.36,-0.189,-2.2,0,0.01,437.6,111.2,1,0.0,2,0
R4,2028-02-01,0.37,10.64,6.19,0.089,0.21,0,1.43,110.9,111.6,0,0.05,1,1
R5,2028-02-01,0.46,12.54,4.27,0.112,-1.31,1,0.13,482.0,112.0,0,0.0,1,0
